GuessWord,Max,Median,Average
sargo,1301,356.0,376.02030237580993
sarin,1102,245.0,299.0129589632829
saris,1254,350.0,372.37883369330456
sarks,1330,558.0,512.3079913606912
sarky,1188,414.0,398.2047516198704
sarod,1195,295.0,330.30928725701943
saros,1284,382.0,393.71576673866093
sarus,1314,428.0,433.00086393088554
saser,1192,326.0,344.9084233261339
sasin,1270,478.0,423.36198704103674
sasse,1199,495.0,413.87127429805616
satai,1264,470.0,408.32267818574513
satay,1037,550.0,375.08466522678185
sated,1123,263.0,300.9866090712743
satem,1189,286.0,329.5425485961123
sates,1181,347.0,357.467818574514
satis,1273,470.0,426.3019438444924
sauba,1244,645.0,482.1218142548596
sauch,1162,494.0,431.97451403887686
saugh,1103,500.0,445.895464362851
sauls,1261,531.0,447.222030237581
sault,1136,360.0,322.7550755939525
saunt,1137,375.0,329.0634989200864
saury,1041,308.0,318.3218142548596
sauts,1280,541.0,459.0155507559395
saved,1285,383.0,392.66393088552917
saver,1312,315.0,360.3403887688985
saves,1324,480.0,454.9222462203024
savey,1124,332.0,342.4030237580994
savin,1186,445.0,431.7693304535637
sawah,1175,750.0,511.0643628509719
sawed,1253,361.0,381.12008639308857
sawer,1274,298.0,347.2946004319654
saxes,1377,489.0,474.10712742980564
sayed,1167,278.0,333.14730021598274
sayer,1182,242.0,293.82246220302375
sayid,1250,380.0,397.4846652267819
sayne,1081,227.0,271.9365010799136
sayon,1281,347.0,379.8302375809935
sayst,1294,550.0,435.4673866090713
sazes,1377,487.0,474.0194384449244
scabs,1473,668.0,612.8276457883369
scads,1444,601.0,558.7619870410367
scaff,1541,688.0,668.8548596112311
scags,1428,638.0,576.2181425485961
scail,1282,350.0,369.0107991360691
scala,1335,561.0,458.1084233261339
scall,1281,561.0,472.99697624190065
scams,1451,678.0,608.0207343412527
scand,1312,422.0,422.741252699784
scans,1381,570.0,515.124838012959
scapa,1248,675.0,540.8596112311016
scape,1235,312.0,352.16630669546436
scapi,1465,504.0,492.75334773218145
scarp,1397,451.0,446.6483801295896
scars,1420,461.0,488.36803455723543
scart,1289,319.0,354.84924406047514
scath,1369,506.0,470.73347732181423
scats,1409,558.0,516.5913606911447
scatt,1269,558.0,456.9758099352052
scaud,1348,444.0,456.52526997840175
scaup,1415,506.0,510.90021598272136
scaur,1030,329.0,366.21166306695466
scaws,1484,705.0,646.3110151187905
sceat,1530,344.0,367.49157667386606
scena,1393,346.0,405.5062634989201
scend,1379,453.0,451.22764578833693
schav,1672,679.0,675.2591792656588
schmo,1624,694.0,700.7123110151188
schul,1507,607.0,602.6682505399568
schwa,1711,703.0,703.985313174946
sclim,1447,612.0,528.2354211663067
scody,1390,544.0,469.59956803455725
scogs,1460,740.0,631.3589632829373
scoog,1216,740.0,619.8535637149029
scoot,1201,641.0,499.5930885529158
scopa,1475,475.0,494.2380129589633
scops,1495,774.0,667.7969762419007
scots,1441,641.0,565.4207343412527
scoug,1468,582.0,566.3481641468683
scoup,1468,609.0,576.4907127429806
scowp,1599,704.0,657.2431965442764
scows,1523,841.0,723.4462203023758
scrab,1451,461.0,479.0704103671706
scrae,1185,237.0,298.8634989200864
scrag,1428,445.0,453.2069114470842
scran,1366,406.0,390.7278617710583
scrat,1302,377.0,368.86997840172785
scraw,1536,495.0,499.1429805615551
scray,1359,321.0,377.5231101511879
scrim,1450,513.0,482.3758099352052
scrip,1417,519.0,489.2967602591793
scrob,1476,539.0,518.4889848812095
scrod,1387,507.0,455.33606911447083
scrog,1445,528.0,489.47127429805613
scrow,1561,541.0,548.4907127429806
scudi,1514,680.0,591.4306695464363
scudo,1474,553.0,559.5460043196545
scuds,1522,834.0,702.0514038876889
scuff,1630,955.0,844.3861771058315
scuft,1296,692.0,591.1066954643628
scugs,1516,883.0,728.1801295896329
sculk,1567,672.0,597.0548596112311
scull,1294,719.0,577.2427645788337
sculp,1458,617.0,573.9028077753779
sculs,1465,719.0,618.2565874730021
scums,1532,926.0,760.794384449244
scups,1539,924.0,763.7624190064795
scurf,1544,552.0,580.5149028077753
scurs,1479,614.0,595.2211663066954
scuse,1314,507.0,454.7965442764579
scuta,1435,519.0,484.70453563714904
scute,1242,354.0,371.9671706263499
scuts,1486,776.0,651.0194384449244
scuzz,1776,1049.0,930.163282937365
scyes,1408,470.0,512.2539956803456
sdayn,1398,552.0,469.6103671706264
sdein,1357,435.0,435.69330453563714
seals,1232,344.0,372.48207343412525
seame,1092,416.0,305.9771058315335
seams,1463,416.0,444.06565874730023
seamy,1186,287.0,332.5153347732181
seans,1226,348.0,375.65701943844493
seare,1070,326.0,264.532181425486
sears,1274,326.0,375.57149028077754
sease,1127,495.0,325.1611231101512
seats,1411,347.0,380.55982721382287
seaze,1257,487.0,357.63974082073435
sebum,1427,498.0,539.676889848812
secco,1325,391.0,472.4034557235421
sechs,1441,583.0,586.5624190064794
sects,1369,463.0,479.3498920086393
seder,1173,469.0,368.6272138228942
sedes,1213,728.0,460.5416846652268
sedge,1154,608.0,407.5464362850972
sedgy,1149,451.0,441.741252699784
sedum,1391,465.0,504.1961123110151
seeds,1340,728.0,504.1140388768898
seeks,1280,812.0,556.3101511879049
seeld,1251,486.0,373.6483801295896
seels,1287,614.0,435.4030237580994
seely,1226,449.0,319.2410367170626
seems,1340,756.0,519.1006479481641
seeps,1357,771.0,534.0777537796977
seepy,1138,570.0,384.23455723542116
seers,1318,575.0,444.3209503239741
sefer,1274,510.0,400.480777537797
segar,1221,262.0,331.3010799136069
segni,1360,372.0,435.63974082073435
segno,1333,330.0,407.6742980561555
segol,1278,334.0,368.63585313174946
segos,1355,455.0,489.27300215982723
sehri,1397,430.0,406.19654427645787
seifs,1348,516.0,492.93822894168466
seils,1228,395.0,386.9377969762419
seine,840,425.0,280.2
seirs,1244,351.0,378.84708423326134
seise,843,581.0,338.44967602591794
seism,1295,477.0,436.7684665226782
seity,1159,273.0,298.6332613390929
seiza,1444,327.0,394.0850971922246
sekos,1453,469.0,525.3352051835853
sekts,1445,557.0,550.8630669546436
selah,1282,300.0,343.93952483801297
seles,1196,614.0,410.5796976241901
selfs,1401,555.0,553.6850971922246
sella,1285,344.0,413.09935205183587
selle,998,614.0,373.680777537797
sells,1331,614.0,531.297192224622
selva,1496,449.0,445.4462203023758
semee,996,200.0,401.5723542116631
semes,1218,756.0,475.59049676025916
semie,893,477.0,327.3473002159827
semis,1359,477.0,494.19870410367173
senas,1293,348.0,404.12483801295895
sends,1344,508.0,492.13995680345573
senes,1166,636.0,402.7736501079914
sengi,1369,411.0,445.9974082073434
senna,1263,348.0,415.1460043196544
senor,1180,239.0,302.80345572354213
sensa,1345,348.0,401.16241900647947
sensi,1384,425.0,445.9680345572354
sente,1086,439.0,307.49460043196547
senti,1304,360.0,375.8272138228942
sents,1309,439.0,439.6630669546436
senvy,1219,418.0,430.18099352051837
senza,1537,417.0,457.44190064794816
sepad,1304,382.0,399.6786177105831
sepal,1314,347.0,374.3719222462203
sepic,1343,425.0,443.29200863930885
sepoy,1273,312.0,377.60561555075594
septa,1348,339.0,390.82375809935206
septs,1367,540.0,520.5287257019438
serac,1281,312.0,337.1408207343413
serai,1500,289.0,301.4708423326134
seral,1232,311.0,297.2285097192225
sered,1127,469.0,338.44967602591794
serer,959,575.0,363.64190064794815
seres,1168,575.0,386.01771058315336
serfs,1374,510.0,522.1991360691145
serge,1133,476.0,349.62030237580996
seric,1284,350.0,351.8993520518359
serin,1418,304.0,318.2790496760259
serks,1367,518.0,524.4665226781857
seron,1242,299.0,320.25917926565876
serow,1392,359.0,416.3818574514039
serra,1284,326.0,369.1883369330454
serre,1090,575.0,345.0397408207343
serrs,1322,575.0,477.3645788336933
serry,1253,399.0,356.6021598272138
servo,1461,410.0,433.94341252699786
sesey,997,659.0,367.40993520518356
sessa,1444,495.0,534.9304535637149
setae,907,347.0,275.69848812095034
setal,1242,318.0,315.8539956803456
seton,1461,320.0,338.54427645788337
setts,1334,633.0,546.4436285097192
sewan,1208,388.0,403.9507559395248
sewar,1328,298.0,363.2401727861771
sewed,1129,669.0,455.3231101511879
sewel,1085,557.0,403.43455723542115
sewen,1300,582.0,418.94341252699786
sewin,1399,384.0,437.17235421166305
sexed,1198,716.0,486.8889848812095
sexer,1390,565.0,440.2967602591793
sexes,1251,885.0,559.4958963282937
sexto,1540,439.0,470.94211663066955
sexts,1549,624.0,601.6928725701944
seyen,1182,450.0,349.0194384449244
shads,1391,626.0,553.4142548596112
shags,1371,690.0,582.2030237580993
shahs,1428,827.0,688.2747300215983
shako,1306,462.0,490.20820734341254
shakt,1372,570.0,480.36414686825054
shalm,1154,486.0,455.6159827213823
shaly,1085,440.0,372.2401727861771
shama,1219,713.0,534.5058315334774
shams,1404,713.0,607.4021598272138
shand,1270,440.0,416.9814254859611
shans,1336,596.0,512.4302375809935
shaps,1408,706.0,608.4915766738661
sharn,1289,375.0,362.5537796976242
shash,1355,827.0,625.1935205183586
shaul,1285,412.0,403.5805615550756
shawm,1501,639.0,592.2120950323974
shawn,1269,547.0,509.5041036717063
shaws,1430,750.0,649.3421166306696
shaya,1404,639.0,512.0509719222463
shays,1440,639.0,588.5520518358531
shchi,1582,820.0,768.7732181425486
sheaf,1474,403.0,467.69719222462203
sheal,1560,354.0,377.59568034557236
sheas,1416,462.0,495.6673866090713
sheds,1464,575.0,602.3015118790497
sheel,1199,468.0,357.62246220302376
shend,1355,466.0,454.65140388768896
shent,1287,367.0,407.9637149028078
sheol,1310,323.0,367.0872570194384
sherd,1372,434.0,447.748596112311
shere,1184,456.0,353.4596112311015
shero,1614,401.0,408.5658747300216
shets,1424,535.0,561.9935205183585
sheva,1571,447.0,512.6980561555075
shewn,1418,497.0,539.3507559395248
shews,1500,664.0,695.0911447084234
shiai,1214,508.0,480.47386609071276
shiel,1132,295.0,311.93606911447085
shier,1159,273.0,310.3153347732181
shies,1213,464.0,420.9196544276458
shill,1173,655.0,489.93606911447085
shily,1105,496.0,401.18963282937364
shims,1416,850.0,658.5848812095032
shins,1364,757.0,582.067818574514
ships,1417,871.0,670.3075593952484
shirr,1022,557.0,408.31663066954644
shirs,1371,557.0,517.0393088552916
shish,1354,1002.0,675.5231101511879
shiso,1230,627.0,525.2159827213823
shist,1312,758.0,525.3006479481642
shite,1162,349.0,336.44708423326136
shits,1369,758.0,584.3429805615551
shiur,1140,416.0,394.3511879049676
shiva,1297,469.0,518.5982721382289
shive,1147,450.0,421.9066954643628
shivs,1340,929.0,712.0609071274298
shlep,1289,400.0,420.4790496760259
shlub,1691,654.0,613.7460043196544
shmek,1252,540.0,510.5330453563715
shmoe,1071,359.0,379.5326133909287
shoat,1214,379.0,371.0289416846652
shoed,1170,339.0,354.99092872570196
shoer,1368,279.0,318.836717062635
shoes,1219,426.0,417.3269978401728
shogi,1442,521.0,522.7187904967602
shogs,1404,822.0,644.0980561555076
shoji,1664,617.0,625.2410367170627
shojo,1412,972.0,747.3589632829373
shola,1333,397.0,400.1183585313175
shool,1196,632.0,496.0626349892009
shoon,1234,730.0,556.8535637149029
shoos,1266,986.0,689.4142548596112
shope,1220,359.0,376.9922246220302
shops,1438,838.0,672.0587473002159
shorl,1294,376.0,362.57753779697623
shote,1333,308.0,329.8673866090713
shots,1386,730.0,585.7447084233262
shott,1215,730.0,515.0742980561555
showd,1385,726.0,614.77969762419
shows,1466,923.0,736.5274298056155
shoyu,1482,590.0,576.7529157667386
shred,1211,361.0,366.21555075593955
shris,1381,557.0,522.2570194384449
shrow,1326,539.0,545.5498920086393
shtik,1494,670.0,565.132181425486
shtum,1468,739.0,639.6449244060475
shtup,1470,762.0,647.464362850972
shule,1157,350.0,352.14902807775377
shuln,1310,520.0,462.6600431965443
shuls,1409,759.0,610.7529157667386
shuns,1413,836.0,645.1066954643628
shura,1352,433.0,435.76673866090715
shute,1200,413.0,385.58228941684666
shuts,1426,876.0,668.2885529157668
shwas,1466,750.0,684.5723542116631
shyer,1182,352.0,380.07732181425484
sials,1245,450.0,405.5684665226782
sibbs,1490,1019.0,790.6177105831533
sibyl,1275,543.0,514.3667386609071
sices,1264,437.0,425.85442764578835
sicht,1339,612.0,510.94946004319655
sicko,1329,528.0,545.2362850971922
sicks,1460,871.0,702.6971922246221
sicky,1283,657.0,529.4496760259179
sidas,1357,501.0,494.3442764578834
sided,1258,476.0,453.78790496760257
sider,1212,288.0,342.2850971922246
sides,1258,476.0,441.8725701943844
sidha,1416,478.0,484.78574514038877
sidhe,1174,370.0,375.93434125269977
sidle,1141,314.0,318.3049676025918
sield,1282,314.0,374.84924406047514
siens,1297,425.0,450.79568034557235
sient,1200,303.0,338.59222462203024
sieth,1455,349.0,400.1637149028078
sieur,1234,334.0,314.5136069114471
sifts,1430,792.0,639.0419006479482
sighs,1478,840.0,687.3883369330454
sigil,1262,689.0,539.9451403887689
sigla,1378,439.0,440.89244060475164
signa,1376,407.0,452.20647948164145
signs,1350,788.0,596.0133909287257
sijos,1432,741.0,648.9801295896328
sikas,1399,582.0,565.6548596112311
siker,1340,308.0,374.05053995680345
sikes,1361,518.0,494.0263498920086
silds,1401,650.0,552.9524838012959
siled,1166,314.0,338.92095032397407
silen,1012,274.0,312.6414686825054
siler,1187,251.0,283.9231101511879
siles,1237,395.0,389.68725701943845
silex,1233,392.0,422.2755939524838
silks,1424,746.0,622.6
sills,1366,819.0,596.6449244060475
silos,1370,496.0,470.1676025917927
silts,1373,571.0,498.4984881209503
silty,1137,422.0,382.25529157667387
silva,1536,513.0,490.91360691144706
simar,1281,329.0,355.6561555075594
simas,1361,537.0,519.5274298056155
simba,1473,509.0,532.8794816414687
simis,1369,1018.0,699.4535637149028
simps,1450,883.0,699.7321814254859
simul,1170,524.0,478.8855291576674
sinds,1388,747.0,587.6509719222462
sined,1184,349.0,356.4708423326134
sines,1221,425.0,403.00475161987043
sings,1391,788.0,615.2717062634989
sinhs,1428,757.0,615.3408207343413
sinks,1408,840.0,655.5987041036717
sinky,1246,644.0,501.1978401727862
sinus,1390,705.0,572.6462203023758
siped,1245,402.0,404.6958963282937
sipes,1278,499.0,466.04838012958965
sippy,1246,819.0,608.2505399568034
sired,1152,288.0,316.49676025917927
siree,847,181.0,246.89503239740822
sires,1203,351.0,359.3857451403888
sirih,1182,557.0,467.0168466522678
siris,1093,689.0,540.7183585313174
siroc,1313,415.0,379.18531317494603
sirra,1296,350.0,376.6539956803456
sirup,1252,441.0,453.7053995680346
sisal,1332,450.0,442.8894168466523
sises,1303,581.0,524.5036717062635
sista,1402,470.0,491.8915766738661
sists,1447,879.0,690.4077753779698
sitar,1203,312.0,317.2254859611231
sited,1194,329.0,349.0012958963283
sites,1237,421.0,406.3974082073434
sithe,1339,349.0,350.7684665226782
sitka,1488,454.0,480.71015118790496
situp,1274,590.0,523.5010799136069
situs,1391,685.0,568.5071274298056
siver,1385,343.0,395.5343412526998
sixer,1437,350.0,410.4583153347732
sixes,1458,578.0,536.4099352051836
sixmo,1630,630.0,627.4565874730022
sixte,1357,418.0,407.3572354211663
sizar,1458,343.0,414.0665226781857
sized,1417,466.0,467.40777537796976
sizel,1194,388.0,412.0401727861771
sizer,1436,343.0,407.1753779697624
sizes,1456,571.0,532.361555075594
skags,1511,780.0,666.9092872570194
skail,1383,417.0,419.9373650107991
skald,1224,514.0,480.2315334773218
skank,1502,691.0,614.858747300216
skart,1363,387.0,404.30928725701943
skats,1471,667.0,588.0358531317495
skatt,1231,667.0,516.8008639308855
skaws,1494,842.0,739.7589632829373
skean,1394,426.0,448.24578833693306
skear,1421,381.0,397.19913606911445
skeds,1527,647.0,685.1498920086393
skeed,1374,647.0,475.24838012958963
skeef,1301,721.0,536.5002159827213
skeen,1366,579.0,438.4842332613391
skeer,1384,518.0,428.4393088552916
skees,1342,812.0,555.8038876889849
skeet,1285,557.0,399.3900647948164
skegg,1552,672.0,726.6142548596113
skegs,1516,672.0,699.5097192224622
skein,1473,468.0,473.1235421166307
skelf,1566,552.0,585.0302375809936
skell,1294,559.0,560.9680345572355
skelm,1348,544.0,544.390928725702
skelp,1553,522.0,554.6790496760259
skene,1112,579.0,399.6289416846652
skens,1451,579.0,621.3295896328294
skeos,1553,469.0,583.2436285097192
skeps,1625,696.0,737.2444924406047
skers,1490,518.0,601.1291576673866
skets,1544,557.0,611.5066954643629
skews,1564,738.0,784.0185745140388
skids,1346,877.0,700.7529157667386
skied,1112,416.0,410.6233261339093
skies,1331,518.0,477.7909287257019
skiey,1069,353.0,344.4254859611231
skimo,1453,565.0,563.297192224622
skims,1538,915.0,728.467818574514
skink,1534,840.0,688.3326133909287
skins,1415,840.0,658.9416846652268
skint,1189,583.0,479.3136069114471
skios,1414,673.0,589.5576673866091
skips,1474,939.0,745.7952483801296
skirl,1192,392.0,409.2768898488121
skirr,1070,619.0,465.1563714902808
skite,1252,363.0,365.6673866090713
skits,1310,782.0,631.2263498920087
skive,1249,503.0,477.4030237580994
skivy,1280,778.0,585.809071274298
sklim,1357,617.0,597.6557235421167
skoal,1455,432.0,445.5209503239741
skody,1301,678.0,539.4038876889849
skoff,1492,955.0,836.9161987041036
skogs,1469,893.0,722.1425485961123
skols,1504,721.0,613.4172786177106
skool,1263,721.0,572.7550755939525
skort,1374,436.0,430.67343412527
skosh,1327,893.0,663.4902807775378
skran,1371,465.0,448.7144708423326
skrik,1540,619.0,607.4194384449244
skuas,1456,687.0,645.377969762419
skugs,1404,1059.0,831.2272138228942
skyed,1358,481.0,512.7041036717062
skyer,1359,421.0,447.0574514038877
skyey,1217,592.0,514.0410367170626
skyfs,1721,1132.0,964.4250539956804
skyre,1296,358.0,416.81295896328294
skyrs,1566,725.0,719.5451403887689
skyte,1360,377.0,426.2967602591793
slabs,1365,636.0,540.9036717062635
slade,1136,272.0,290.46479481641467
slaes,1139,344.0,338.1161987041037
slags,1337,606.0,506.5149028077754
slaid,1225,349.0,354.54816414686826
slake,1233,312.0,326.629373650108
slams,1348,620.0,524.422030237581
slane,1086,225.0,252.52483801295895
slank,1403,468.0,430.29719222462205
slaps,1354,611.0,525.2354211663067
slart,1200,244.0,290.2911447084233
slats,1302,493.0,436.8341252699784
slaty,1033,369.0,320.72699784017277
slaws,1432,657.0,562.8380129589633
slays,1384,574.0,516.7442764578834
slebs,1425,530.0,558.9887688984882
sleds,1395,486.0,510.80172786177104
sleer,1060,351.0,308.4125269978402
slews,1430,557.0,584.7166306695465
sleys,1444,449.0,523.1887688984881
slier,1096,206.0,256.19697624190064
slily,1033,634.0,420.10539956803456
slims,1345,686.0,544.6794816414687
slipe,1147,338.0,327.5835853131749
slips,1346,708.0,556.4539956803455
slipt,1224,487.0,403.2876889848812
slish,1283,655.0,475.5740820734341
slits,1297,571.0,463.93218142548596
slive,1240,384.0,363.50107991360693
sloan,1152,299.0,333.46652267818575
slobs,1412,693.0,577.882505399568
sloes,1172,353.0,353.5965442764579
slogs,1378,658.0,537.3261339092873
sloid,1122,394.0,380.30323974082074
slojd,1320,606.0,545.6790496760259
slomo,1196,676.0,539.0846652267819
sloom,1138,676.0,533.7274298056155
sloot,1091,529.0,406.6647948164147
slops,1395,674.0,561.5386609071275
slopy,1140,530.0,418.64578833693304
slorm,1327,410.0,394.29373650107993
slots,1332,529.0,463.0207343412527
slove,1273,342.0,359.7745140388769
slows,1474,726.0,605.801727861771
sloyd,1343,484.0,465.59092872570193
slubb,1456,823.0,698.458747300216
slubs,1432,823.0,653.9585313174946
slued,1153,363.0,355.0742980561555
slues,1208,459.0,411.83714902807776
sluff,1525,853.0,720.3602591792657
slugs,1393,794.0,618.6928725701944
sluit,1223,441.0,377.71965442764576
slums,1413,805.0,635.0120950323974
slurb,1360,467.0,460.76025917926563
slurs,1363,468.0,477.4639308855292
sluse,1217,459.0,388.6086393088553
sluts,1366,655.0,534.0371490280778
slyer,1225,282.0,318.1654427645788
slype,1240,384.0,393.88336933045355
smaak,1319,805.0,576.7079913606912
smaik,1284,490.0,485.13952483801296
smalm,1378,620.0,560.4712742980562
smalt,1247,414.0,382.5205183585313
smarm,1416,514.0,539.3943844492441
smaze,1241,408.0,431.99481641468685
smeek,1227,675.0,486.49719222462204
smees,1330,756.0,520.9913606911447
smeik,1533,499.0,512.6259179265659
smeke,1194,675.0,471.54298056155505
smerk,1581,498.0,523.9904967602591
smews,1625,680.0,723.2600431965443
smirr,1053,572.0,433.08466522678185
smirs,1401,572.0,539.5572354211663
smits,1405,730.0,590.8272138228941
smogs,1475,854.0,686.9784017278618
smoko,1570,920.0,719.2
smolt,1269,439.0,402.91317494600435
smoor,1308,607.0,508.5416846652268
smoot,1291,711.0,527.8103671706264
smore,1198,296.0,335.4522678185745
smorg,1216,499.0,515.6172786177106
